"lodcolumn","gene_id","gene_symbol","gene_chr","gene_start","gene_middle","gene_end","qtl_chr","qtl_pos","qtl_mkr","qtl_lod","cis"
"ENSMUSP00000105647","ENSMUSG00000021190","Lgmn","12",102.394084,102.416948,102.439813,"10",127.613309,"UNC18961845",7.12909437964834,FALSE
"ENSMUSP00000023761","ENSMUSG00000023020","Cox14","15",99.725618,99.726877,99.728136,"19",55.552639,"UNC30537007",7.12842985352908,FALSE
"ENSMUSP00000044945","ENSMUSG00000033488","BC026585","1",157.45858,157.47382,157.48906,"1",25.5712,"UNC309730",7.12788992489165,FALSE
"ENSMUSP00000109585","ENSMUSG00000026917","Wdr5","2",27.515157,27.525846,27.536535,"10",9.90543,"JAX00014811",7.1273433389318,FALSE
"ENSMUSP00000034585","ENSMUSG00000032080","Apoa4","9",46.240696,46.242078,46.243459,"3",138.616597,"UNC6356738",7.12709489867115,FALSE
"ENSMUSP00000139011","ENSMUSG00000015536","Mocs2","13",114.818236,114.825256,114.832275,"15",82.435724,"JAX00407391",7.12662210857187,FALSE
"ENSMUSP00000114103","ENSMUSG00000025340","Rabgef1","5",130.171798,130.19307,130.214342,"17",80.918904,"JAX00447870",7.12638273765145,FALSE
"ENSMUSP00000042123","ENSMUSG00000038366","Lasp1","11",97.799,97.818882,97.838764,"8",82.442497,"UNC15112987",7.12526072353227,FALSE
"ENSMUSP00000102254","ENSMUSG00000030770","Parva","7",112.427505,112.509598,112.591692,"8",32.913647,"UNC14450779",7.12522581163448,FALSE
"ENSMUSP00000081142","ENSMUSG00000041459","Tardbp","4",148.612382,148.6197,148.627019,"5",64.64426,"UNC9342671",7.12513963708901,FALSE
"ENSMUSP00000007803","ENSMUSG00000007659","Bcl2l1","2",152.780668,152.806198,152.831728,"14",46.38112,"UNC23949514",7.12358447884434,FALSE
"ENSMUSP00000019076","ENSMUSG00000018932","Map2k3","11",60.932033,60.942422,60.952811,"4",137.202836,"UNC8310799",7.12223053018488,FALSE
"ENSMUSP00000069914","ENSMUSG00000078922","Tgtp1","11",48.985327,48.98975,48.994172,"16",17.608204,"UNC26408322",7.12171628057531,FALSE
"ENSMUSP00000105045","ENSMUSG00000048486","Fitm2","2",163.466379,163.469504,163.472629,"11",59.013003,"UNC19722711",7.12170892431305,FALSE
"ENSMUSP00000131728","ENSMUSG00000021139","Gm20498","12",81.35886,81.445882,81.532905,"19",28.75959,"UNC30160771",7.12102169912147,FALSE
"ENSMUSP00000021412","ENSMUSG00000021024","Psma6","12",55.384222,55.401338,55.418454,"13",69.976904,"JAX00362023",7.12064684013872,FALSE
"ENSMUSP00000108571","ENSMUSG00000000441","Raf1","6",115.618067,115.647351,115.676635,"13",69.293103,"UNC22792965",7.12025185263545,FALSE
"ENSMUSP00000006900","ENSMUSG00000006717","Acot13","13",24.817948,24.824732,24.831517,"7",100.943347,"UNC13486131",7.11946404771255,FALSE
"ENSMUSP00000105264","ENSMUSG00000005882","Uqcc1","2",155.846894,155.888602,155.93031,"7",54.125279,"UNC12870141",7.11830859027062,FALSE
"ENSMUSP00000035177","ENSMUSG00000032563","Mrpl3","9",105.053239,105.065352,105.077466,"17",12.364634,"UNC27579167",7.11744697445612,FALSE
"ENSMUSP00000040126","ENSMUSG00000042099","Kank3","17",33.81052,33.816719,33.822918,"2",165.14652,"UNC4413413",7.11622473461063,FALSE
"ENSMUSP00000104108","ENSMUSG00000030401","Rtn2","7",19.282662,19.289413,19.296164,"1",15.817404,"JAX00242874",7.11456947058803,FALSE
"ENSMUSP00000031229","ENSMUSG00000029291","Rufy3","5",88.583574,88.613122,88.642671,"12",70.753662,"JAX00037493",7.11385915483612,FALSE
"ENSMUSP00000003906","ENSMUSG00000003808","Farsa","8",84.856989,84.863123,84.869257,"14",86.854139,"UNC24409452",7.11378252145951,FALSE
"ENSMUSP00000101752","ENSMUSG00000030979","Uros","7",133.686243,133.698158,133.710072,"11",107.978639,"UNC20337194",7.11180981576677,FALSE
"ENSMUSP00000051709","ENSMUSG00000024654","Asrgl1","19",9.109868,9.122752,9.135636,"8",79.215538,"UNC15069523",7.11169145950828,FALSE
"ENSMUSP00000105657","ENSMUSG00000027423","Snx5","2",144.250123,144.260514,144.270906,"11",116.938919,"UNC20480134",7.11157778939121,FALSE
"ENSMUSP00000024721","ENSMUSG00000023926","Rhag","17",40.811126,40.82594,40.840754,"3",73.408275,"backupUNC030474244",7.11121649955624,FALSE
"ENSMUSP00000044548","ENSMUSG00000038374","Rbm8a","3",96.629928,96.631854,96.633779,"2",167.9157,"UNC4450685",7.11067379227498,FALSE
"ENSMUSP00000106920","ENSMUSG00000013997","Nit1","1",171.338008,171.341827,171.345646,"7",45.293236,"UNC12728606",7.10968115987932,FALSE
"ENSMUSP00000025511","ENSMUSG00000024608","Rps14","18",60.77451,60.776528,60.778546,"17",36.263863,"JAX00437514",7.10891529506634,FALSE
"ENSMUSP00000027615","ENSMUSG00000026368","F13b","1",139.501707,139.512732,139.523756,"10",61.105061,"JAX00018601",7.10713970913911,FALSE
"ENSMUSP00000099878","ENSMUSG00000028495","Rps6","4",86.85466,86.856036,86.857412,"12",100.581996,"UNC21748509",7.10572249705351,FALSE
"ENSMUSP00000088723","ENSMUSG00000069041","Slc25a31","3",40.708855,40.717224,40.725593,"1",108.057583,"UNC1361758",7.10546277167786,FALSE
"ENSMUSP00000045603","ENSMUSG00000033278","Ptprm","17",66.666848,67.010654,67.354459,"X",40.920045,"UNC200008104",7.10437950948946,FALSE
"ENSMUSP00000112638","ENSMUSG00000028779","Pef1","4",130.102558,130.115346,130.128135,"13",109.331086,"UNC23340613",7.10434384242982,FALSE
"ENSMUSP00000031249","ENSMUSG00000029309","Sparcl1","5",104.079111,104.0966,104.114088,"10",60.959134,"UNC18062389",7.10396707023108,FALSE
"ENSMUSP00000020008","ENSMUSG00000019861","Gopc","10",52.337024,52.359574,52.382124,"2",142.130817,"UNC4113671",7.10384203298557,FALSE
"ENSMUSP00000066210","ENSMUSG00000055839","Tceb2","17",23.82474,23.826924,23.829109,"11",114.737836,"UNC20451160",7.10323341330436,FALSE
"ENSMUSP00000089459","ENSMUSG00000045410","Akr1e1","13",4.590757,4.599966,4.609174,"7",71.960636,"UNC13101981",7.10316055031882,FALSE
"ENSMUSP00000048643","ENSMUSG00000038028","9630033F20Rik","6",127.085116,127.097333,127.10955,"9",42.559566,"UNC16247528",7.10197767584832,FALSE
"ENSMUSP00000077909","ENSMUSG00000071177","Serpina1d","12",103.763594,103.768593,103.773592,"9",13.135793,"JAX00168342",7.10104023642523,FALSE
"ENSMUSP00000052262","ENSMUSG00000051412","Vamp7",NA,0.010738,0.024943,0.039148,"14",92.004138,"UNC140529715",7.10040231149646,FALSE
"ENSMUSP00000053145","ENSMUSG00000044894","Uqcrq","11",53.427922,53.429376,53.430831,"17",11.187358,"JAX00431504",7.0998822430417,FALSE
"ENSMUSP00000005234","ENSMUSG00000005103","Wdr1","5",38.526814,38.54424,38.561666,"19",18.276749,"UNC29990033",7.09927669652224,FALSE
"ENSMUSP00000022322","ENSMUSG00000021794","Glud1","14",34.310727,34.327936,34.345144,"1",73.2727,"UNC930435",7.09855926277566,FALSE
"ENSMUSP00000020768","ENSMUSG00000020475","Pgam2","11",5.80164,5.802686,5.803733,"7",122.533544,"UNC13758699",7.09807913681764,FALSE
"ENSMUSP00000065810","ENSMUSG00000024758","Rtn3","19",7.425901,7.454595,7.483289,"12",106.998345,"UNC21833376",7.09587283439852,FALSE
"ENSMUSP00000021479","ENSMUSG00000021076","Actr10","12",70.937857,70.951288,70.964718,"2",153.005034,"UNC4248632",7.09504988800831,FALSE
"ENSMUSP00000020630","ENSMUSG00000020361","Hspa4","11",53.259814,53.280136,53.300457,"19",55.773088,"UNC30540323",7.09469079756946,FALSE
"ENSMUSP00000099368","ENSMUSG00000031078","Cttn","7",144.435733,144.453371,144.471009,"12",97.584244,"JAX00342612",7.0940499057527,FALSE
"ENSMUSP00000081003","ENSMUSG00000064370","mt-Cytb","MT",0.014145,0.014716,0.015288,"4",131.253515,"JAX00566599",7.09388331708178,FALSE
"ENSMUSP00000099412","ENSMUSG00000027651","Rprd1b","2",158.028497,158.080397,158.132297,"9",107.158897,"UNC090222736",7.09371645672231,FALSE
"ENSMUSP00000076397","ENSMUSG00000056895","Hist3h2ba","11",58.948911,58.949222,58.949532,"12",103.531195,"UNC21783086",7.09295759909954,FALSE
"ENSMUSP00000001715","ENSMUSG00000001665","Gstt3","10",75.774115,75.777764,75.781414,"13",110.809511,"UNC23364746",7.09287164298541,FALSE
"ENSMUSP00000033866","ENSMUSG00000031479","Vps36","8",22.192809,22.206826,22.220843,"18",58.305101,"JAX00460504",7.09060780979525,FALSE
"ENSMUSP00000100103","ENSMUSG00000076501","Igkv2-137","6",67.555636,67.555926,67.556216,"7",35.480939,"UNC12615407",7.08933413790627,FALSE
"ENSMUSP00000126120","ENSMUSG00000048076","Arf1","11",59.211412,59.219841,59.22827,"4",142.087026,"JAX00569175",7.08823536145345,FALSE
"ENSMUSP00000040150","ENSMUSG00000032643","Fhl3","4",124.700701,124.704656,124.708611,"5",52.609921,"UNC9187336",7.08665175988248,FALSE
"ENSMUSP00000130518","ENSMUSG00000022661","Cd200","16",45.382135,45.395594,45.409053,"13",84.561315,"JAX00364898",7.08626024057427,FALSE
"ENSMUSP00000081001","ENSMUSG00000064367","mt-Nd5","MT",0.011742,0.012654,0.013565,"X",136.048005,"backupJAX00184922",7.08430561676531,FALSE
"ENSMUSP00000122181","ENSMUSG00000061462","Obscn","11",58.994256,59.065329,59.136402,"6",142.591435,"UNC12270692",7.08422806025356,FALSE
"ENSMUSP00000066181","ENSMUSG00000052337","Immt","6",71.831331,71.853294,71.875257,"11",35.71129,"UNC19408067",7.08286691700695,FALSE
"ENSMUSP00000033289","ENSMUSG00000030987","Stim1","7",102.267824,102.352336,102.436848,"5",63.941391,"UNC9332840",7.0823008390041,FALSE
"ENSMUSP00000026144","ENSMUSG00000039450","Dcxr","11",120.725399,120.72634,120.727281,"4",123.237142,"UNC8122272",7.08207813271092,FALSE
"ENSMUSP00000021203","ENSMUSG00000020843","Timm22","11",76.406952,76.411622,76.416292,"4",124.628075,"JAX00564661",7.08148188411662,FALSE
"ENSMUSP00000035163","ENSMUSG00000033688","1300017J02Rik","9",103.250522,103.277802,103.305082,"13",18.427579,"UNC22201133",7.08143973941082,FALSE
"ENSMUSP00000110638","ENSMUSG00000039145","Camk1d","2",5.293457,5.503986,5.714515,"2",164.334813,"UNC4402296",7.07977926539733,FALSE
"ENSMUSP00000072527","ENSMUSG00000021038","Vipas39","12",87.238875,87.25258,87.266286,"3",136.725288,"UNC6329147",7.07966004080224,FALSE
"ENSMUSP00000099382","ENSMUSG00000017760","Ctsa","2",164.832873,164.836952,164.841032,"7",145.229897,"UNC14050188",7.07918144107763,FALSE
"ENSMUSP00000126192","ENSMUSG00000006498","Ptbp1","10",79.854427,79.859599,79.864771,"6",77.689238,"JAX00142858",7.07797588209262,FALSE
"ENSMUSP00000101669","ENSMUSG00000028811","Yars","4",129.18976,129.204684,129.219607,"14",33.161157,"UNC23816161",7.07638684097186,FALSE
"ENSMUSP00000072521","ENSMUSG00000064317","Gm10146","10",78.393309,78.393532,78.393756,"11",35.558794,"UNC19405264",7.07610558365629,FALSE
"ENSMUSP00000109767","ENSMUSG00000027520","Zdbf2","1",63.273265,63.29392,63.314576,"2",150.998472,"UNC4230076",7.07299537496338,FALSE
"ENSMUSP00000013773","ENSMUSG00000013629","Cad","5",31.05478,31.06663,31.078479,"12",70.678061,"UNC21357239",7.07230188919552,FALSE
"ENSMUSP00000020954","ENSMUSG00000020628","Trappc12","12",28.690629,28.720541,28.750453,"16",56.19135,"UNC26880608",7.0721867945868,FALSE
"ENSMUSP00000054370","ENSMUSG00000031969","Acad8","9",26.974135,26.98685,26.999566,"14",110.963485,"JAX00057324",7.07214159315278,FALSE
"ENSMUSP00000033875","ENSMUSG00000031485","Prosc","8",27.042555,27.049343,27.056131,"7",124.709143,"UNC13783199",7.07162745628899,FALSE
"ENSMUSP00000025357","ENSMUSG00000024480","Ap3s1","18",46.741917,46.766372,46.790826,"6",116.784944,"UNC11921818",7.07125894707486,FALSE
"ENSMUSP00000073175","ENSMUSG00000060938","Rpl26","11",68.901583,68.904286,68.906989,"2",152.945832,"UNC4247750",7.06801823837383,FALSE
"ENSMUSP00000000299","ENSMUSG00000000290","Itgb2","10",77.530252,77.54798,77.565708,"5",44.890835,"UNC9078943",7.06799193723957,FALSE
"ENSMUSP00000106315","ENSMUSG00000021027","Ralgapa1","12",55.602929,55.712048,55.821167,"8",113.842192,"UNC15530440",7.06766261834222,FALSE
"ENSMUSP00000033975","ENSMUSG00000061313","Ddhd2","8",25.725324,25.739802,25.75428,"4",149.148449,"JAX00125921",7.06740941797007,FALSE
"ENSMUSP00000004134","ENSMUSG00000004032","Gstm5","3",107.895821,107.897254,107.898686,"1",120.983541,"JAX00264492",7.06726623056175,FALSE
"ENSMUSP00000032887","ENSMUSG00000030652","Coq7","7",118.509659,118.521508,118.533356,"17",61.776565,"backupJAX00077272",7.06549409350786,FALSE
"ENSMUSP00000029812","ENSMUSG00000028163","Nfkb1","3",135.584655,135.638101,135.691547,"9",88.496808,"UNC16832742",7.06384835534706,FALSE
"ENSMUSP00000022245","ENSMUSG00000021731","Mrps30","13",118.38011,118.383681,118.387252,"1",25.509963,"UNC309005",7.06367947443463,FALSE
"ENSMUSP00000021082","ENSMUSG00000020736","Nt5c","11",115.49042,115.491141,115.491862,"4",95.823023,"UNC7780959",7.06356698575164,FALSE
"ENSMUSP00000041328","ENSMUSG00000034471","Caskin2","11",115.799183,115.806411,115.813639,"7",124.745634,"UNC13783805",7.06328662248656,FALSE
"ENSMUSP00000117466","ENSMUSG00000089945","Gm20459","4",57.568179,57.73258,57.896982,"5",101.873294,"UNC9796999",7.06309976273663,FALSE
"ENSMUSP00000027612","ENSMUSG00000070594","Gm4788","1",139.697635,139.739437,139.781239,"5",58.369946,"JAX00130483",7.06255608563142,FALSE
"ENSMUSP00000131318","ENSMUSG00000068566","Myadm","7",3.289038,3.294192,3.299345,"4",131.20579,"UNC8230603",7.06114149780498,FALSE
"ENSMUSP00000112638","ENSMUSG00000028779","Pef1","4",130.102558,130.115346,130.128135,"1",75.257697,"UNC953004",7.06064649856101,FALSE
"ENSMUSP00000117256","ENSMUSG00000025451","Paip1","13",119.428601,119.44341,119.458218,"8",112.068485,"UNC15506574",7.05955442865471,FALSE
"ENSMUSP00000079380","ENSMUSG00000001847","Rac1","5",143.505478,143.516757,143.528036,"6",40.38091,"UNC060074456",7.05853454399143,FALSE
"ENSMUSP00000019638","ENSMUSG00000019494","Cops6","5",138.161071,138.162858,138.164646,"15",82.124934,"UNC25981051",7.05693379710687,FALSE
"ENSMUSP00000098053","ENSMUSG00000016554","Eif3d","15",77.958998,77.964911,77.970824,"12",99.122226,"UNC21728359",7.05530017054179,FALSE
"ENSMUSP00000033123","ENSMUSG00000040136","Abcc8","7",46.104523,46.142278,46.180033,"X",169.076068,"UNC31591176",7.05524585899802,FALSE
"ENSMUSP00000016072","ENSMUSG00000027422","Rrbp1","2",143.947395,143.979329,144.011263,"8",44.669745,"UNC14632363",7.05492791401915,FALSE
"ENSMUSP00000031866","ENSMUSG00000029840","Mtpn","6",35.508906,35.524397,35.539888,"19",59.306075,"UNC30587668",7.05413521041709,FALSE
"ENSMUSP00000116205","ENSMUSG00000037286","Stag1","9",100.597798,100.778172,100.958545,"16",27.678414,"UNC26537234",7.05308705428689,FALSE
"ENSMUSP00000110680","ENSMUSG00000022817","Itgb5","16",33.829665,33.889409,33.949153,"8",15.866192,"UNC14228449",7.05236102053034,FALSE
"ENSMUSP00000032825","ENSMUSG00000030605","Mfge8","7",79.133769,79.141414,79.14906,"12",98.932598,"UNC21725034",7.05221697874521,FALSE
"ENSMUSP00000124846","ENSMUSG00000022858","Tra2b","16",22.244549,22.255277,22.266005,"14",19.828105,"UNC23656406",7.05168195094551,FALSE
"ENSMUSP00000135831","ENSMUSG00000028710","Atpaf1","4",115.784812,115.80182,115.818828,"11",113.239151,"UNC20424057",7.05133550377752,FALSE
"ENSMUSP00000070149","ENSMUSG00000053768","Chchd3","6",32.790976,32.925618,33.06026,"7",134.078675,"UNC13905352",7.0506499926013,FALSE
"ENSMUSP00000012028","ENSMUSG00000011884","Gltp","5",114.669403,114.680194,114.690984,"3",34.111648,"UNC5009661",7.05022544477919,FALSE
"ENSMUSP00000104725","ENSMUSG00000036391","Sec24a","11",51.692264,51.727949,51.763634,"17",51.900039,"UNC28006450",7.05022229888359,FALSE
"ENSMUSP00000109151","ENSMUSG00000036026","Tmem63b","17",45.660171,45.673538,45.686905,"9",100.223199,"UNC16982633",7.04965060513268,FALSE
"ENSMUSP00000074810","ENSMUSG00000061540","Orm2","4",63.362449,63.364164,63.365878,"7",69.08128,"UNC13064168",7.04961929518079,FALSE
"ENSMUSP00000069914","ENSMUSG00000078922","Tgtp1","11",48.985327,48.98975,48.994172,"12",86.341384,"UNC21547552",7.0490780364243,FALSE
"ENSMUSP00000006611","ENSMUSG00000006442","Srm","4",148.591503,148.593248,148.594993,"12",40.900825,"UNC120289898",7.04905850368458,FALSE
"ENSMUSP00000046601","ENSMUSG00000004347","Pde1c","6",56.069821,56.219728,56.369634,"5",61.998126,"UNC9309125",7.04869626067992,FALSE
"ENSMUSP00000004375","ENSMUSG00000004264","Phb2","6",124.712336,124.714643,124.71695,"12",100.865146,"UNC21751906",7.04836950602949,FALSE
"ENSMUSP00000138676","ENSMUSG00000078931","Pdf","8",107.044698,107.046656,107.048614,"2",34.028373,"UNC2853592",7.04834045911559,FALSE
"ENSMUSP00000123605","ENSMUSG00000076432","Ywhaq","12",21.390071,21.403854,21.417637,"13",63.967486,"UNC22750061",7.04829360963855,FALSE
"ENSMUSP00000108012","ENSMUSG00000042251","Pm20d1","1",131.797381,131.809427,131.821473,"18",6.240787,"UNC28669158",7.04828714471817,FALSE
"ENSMUSP00000023450","ENSMUSG00000022766","Serpind1","16",17.331371,17.337473,17.343575,"15",65.300358,"UNC25762776",7.0452068852528,FALSE
"ENSMUSP00000017365","ENSMUSG00000017221","Psmd3","11",98.682554,98.689266,98.695979,"5",13.818988,"JAX00574279",7.04442051069778,FALSE
"ENSMUSP00000102261","ENSMUSG00000003411","Rab3b","4",108.879063,108.911194,108.943324,"9",84.603347,"JAX00700435",7.0439169610061,FALSE
"ENSMUSP00000058168","ENSMUSG00000049354","Dcaf7","11",106.036872,106.048098,106.059324,"7",6.903684,"UNC12402262",7.04371134215606,FALSE
"ENSMUSP00000007130","ENSMUSG00000006932","Ctnnb1","9",120.929216,120.944862,120.960507,"10",18.285361,"UNC17513306",7.04106713222898,FALSE
"ENSMUSP00000135639","ENSMUSG00000024613","Tcof1","18",60.813755,60.831363,60.848971,"8",30.633862,"UNC14412827",7.04069573824351,FALSE
"ENSMUSP00000059749","ENSMUSG00000046402","Rbp1","9",98.422961,98.434756,98.446551,"1",88.018307,"UNC1095781",7.04019491094032,FALSE
"ENSMUSP00000056643","ENSMUSG00000049940","Pgrmc2","3",41.066326,41.074686,41.083046,"14",25.34296,"JAX00051102",7.03995129236168,FALSE
"ENSMUSP00000015987","ENSMUSG00000015843","Rxrg","1",167.598384,167.619004,167.639623,"3",101.16125,"UNC5848596",7.03954233055541,FALSE
"ENSMUSP00000133404","ENSMUSG00000032058","Ppp2r1b","9",50.845301,50.869765,50.894229,"1",192.421794,"UNC2444174",7.03935709219123,FALSE
"ENSMUSP00000026254","ENSMUSG00000025224","Gbf1","19",46.152509,46.21951,46.28651,"10",96.921076,"UNC18504227",7.03897305805689,FALSE
"ENSMUSP00000029256","ENSMUSG00000027706","Sec62","3",30.792876,30.80707,30.821263,"13",90.750986,"UNC23071922",7.03838412128944,FALSE
"ENSMUSP00000032629","ENSMUSG00000030447","Cyfip1","7",55.841745,55.886222,55.9307,"19",59.393684,"UNC30588489",7.03750554250469,FALSE
"ENSMUSP00000092376","ENSMUSG00000029108","Pcdh7","5",57.718021,57.923686,58.129351,"7",68.096217,"UNC13049423",7.03593345849174,FALSE
"ENSMUSP00000024946","ENSMUSG00000024132","Eci1","17",24.426683,24.433,24.439316,"13",99.549986,"UNC23203315",7.03536356574232,FALSE
"ENSMUSP00000023460","ENSMUSG00000022774","Ncbp2","16",31.948513,31.955147,31.961781,"2",71.498523,"JAX00095726",7.03530017414876,FALSE
"ENSMUSP00000049749","ENSMUSG00000045455","Gm9797","10",11.609257,11.609848,11.610438,"1",163.191386,"JAX00274026",7.03485578304102,FALSE
"ENSMUSP00000047678","ENSMUSG00000045983","Eif4g1","16",20.668313,20.680598,20.692884,"5",103.158243,"UNC9819327",7.03421424800223,FALSE
"ENSMUSP00000026387","ENSMUSG00000025337","Sbds","5",130.245731,130.25063,130.25553,"2",173.426499,"JAX00512113",7.033111078414,FALSE
"ENSMUSP00000108126","ENSMUSG00000002017","Fam98a","17",75.537086,75.544516,75.551946,"11",48.450869,"UNC19579611",7.03277279089705,FALSE
"ENSMUSP00000104358","ENSMUSG00000042569","Dhrs7b","11",60.830631,60.845413,60.860195,"9",45.642565,"JAX00692700",7.03263388882624,FALSE
"ENSMUSP00000032228","ENSMUSG00000059908","Mug1","6",121.838541,121.863799,121.889057,"13",19.57542,"UNC22217054",7.0321289143366,FALSE
"ENSMUSP00000063166","ENSMUSG00000050697","Prkaa1","15",5.143861,5.16288,5.181899,"13",67.762332,"UNC22777815",7.03147296285192,FALSE
"ENSMUSP00000031897","ENSMUSG00000029864","Gstk1","6",42.245935,42.248188,42.250441,"2",40.840034,"UNC2918735",7.03025371742257,FALSE
"ENSMUSP00000033899","ENSMUSG00000031503","Col4a2","8",11.312805,11.381046,11.449287,"12",98.295174,"UNC21716622",7.02958124472485,FALSE
"ENSMUSP00000027863","ENSMUSG00000026576","Atp1b1","1",164.437267,164.447811,164.458355,"13",64.787793,"JAX00361271",7.02948889025144,FALSE
"ENSMUSP00000082867","ENSMUSG00000066629","Rpl36-ps3","12",12.911986,12.912178,12.912369,"2",115.949825,"UNC3801941",7.0291297214695,FALSE
"ENSMUSP00000103086","ENSMUSG00000042737","Dpm3","3",89.259358,89.263218,89.267079,"10",127.670022,"UNC18962242",7.02872875750902,FALSE
"ENSMUSP00000081009","ENSMUSG00000049091","Sephs2","7",127.272561,127.27324,127.273919,"6",135.107203,"UNC12150316",7.02817980203993,FALSE
"ENSMUSP00000033898","ENSMUSG00000031502","Col4a1","8",11.198423,11.255624,11.312826,"X",12.822163,"JAX00709411",7.02746791154597,FALSE
"ENSMUSP00000093485","ENSMUSG00000071369","Map3k5","10",19.934472,20.038612,20.142753,"14",117.648329,"UNC24848206",7.02739530407616,FALSE
"ENSMUSP00000034388","ENSMUSG00000031913","Vps4a","8",107.031222,107.038488,107.045755,"3",146.558808,"UNC6477794",7.02698200327642,FALSE
"ENSMUSP00000027444","ENSMUSG00000026239","Pde6d","1",86.542994,86.562812,86.582629,"11",110.554119,"UNC20377562",7.02606917603565,FALSE
"ENSMUSP00000050408","ENSMUSG00000047419","Cmya5","13",93.040713,93.092718,93.144724,"6",142.538989,"UNC12269772",7.02574494228235,FALSE
"ENSMUSP00000111496","ENSMUSG00000024277","Mapre2","18",23.752333,23.823097,23.893861,"3",145.270106,"UNC6457016",7.02571728933096,FALSE
"ENSMUSP00000069840","ENSMUSG00000021993","Mipep","14",60.784566,60.844088,60.90361,"9",122.918896,"UNC17298167",7.02499295193629,FALSE
"ENSMUSP00000081575","ENSMUSG00000066151","Fkbp15","4",62.300342,62.330445,62.360548,"6",126.920543,"UNC12041679",7.02480838242386,FALSE
"ENSMUSP00000115722","ENSMUSG00000074129","Rpl13a","7",45.125558,45.130894,45.136231,"12",100.685799,"UNC21749873",7.02445324561866,FALSE
"ENSMUSP00000105615","ENSMUSG00000020432","Tcn2","11",3.917192,3.924676,3.932159,"7",139.067627,"UNC13981549",7.02350233420977,FALSE
"ENSMUSP00000048113","ENSMUSG00000039763","Dnajc28","16",91.614257,91.616642,91.619026,"15",76.591613,"UNC25914949",7.02331978691021,FALSE
"ENSMUSP00000057209","ENSMUSG00000058070","Eml1","12",108.370957,108.455287,108.539617,"14",17.111257,"JAX00373939",7.02317209051496,FALSE
"ENSMUSP00000038069","ENSMUSG00000073422","H2-Ke6","17",34.026033,34.027046,34.02806,"1",37.222967,"UNC464597",7.02271481087496,FALSE
"ENSMUSP00000045110","ENSMUSG00000040653","Ppp1r14c","10",3.36615,3.415562,3.464975,"6",135.136165,"UNC12150775",7.02230527030463,FALSE
"ENSMUSP00000066891","ENSMUSG00000009207","Lnp","2",74.520291,74.549863,74.579435,"1",170.974759,"UNC2193346",7.02225358735291,FALSE
"ENSMUSP00000136633","ENSMUSG00000056366","Fabp3-ps1","10",86.731754,86.732082,86.732409,"11",117.721687,"JAX00323122",7.02112165200075,FALSE
"ENSMUSP00000108131","ENSMUSG00000029502","Golga3","5",110.176701,110.201586,110.22647,"11",115.35116,"UNC20460357",7.0210123381551,FALSE
"ENSMUSP00000105438","ENSMUSG00000057897","Camk2b","11",5.969644,6.018003,6.066362,"7",62.92105,"UNC12978076",7.01938508095686,FALSE
"ENSMUSP00000125752","ENSMUSG00000027835","Pdcd10","3",75.51649,75.536673,75.556856,"6",112.256246,"UNC060409167",7.01937232709034,FALSE
"ENSMUSP00000090844","ENSMUSG00000031731","Ap1g1","8",109.778554,109.819956,109.861358,"13",52.237921,"JAX00357981",7.01817947161355,FALSE
"ENSMUSP00000028117","ENSMUSG00000026775","Yme1l1","2",23.156369,23.177814,23.19926,"11",30.5668,"UNC19337719",7.01806265327538,FALSE
"ENSMUSP00000004057","ENSMUSG00000003955","Fam162a","16",36.043844,36.05768,36.071515,"7",133.452572,"UNC13896693",7.01761773868463,FALSE
"ENSMUSP00000136944","ENSMUSG00000093930","Hmgcs1","13",119.690462,119.699274,119.708086,"12",112.211516,"JAX00040559",7.01709146163164,FALSE
"ENSMUSP00000048742","ENSMUSG00000040859","Bsdc1","4",129.461581,129.47504,129.488498,"1",15.120754,"UNC158041",7.01595983418917,FALSE
"ENSMUSP00000112340","ENSMUSG00000002279","Lmf1","17",25.579174,25.621,25.662826,"3",90.628187,"UNC5749496",7.01578479910056,FALSE
"ENSMUSP00000128421","ENSMUSG00000032097","Ddx6","9",44.604892,44.622812,44.640731,"10",122.388043,"UNC18880633",7.01575825078061,FALSE
"ENSMUSP00000027438","ENSMUSG00000026234","Ncl","1",86.344719,86.352087,86.359455,"6",25.96041,"UNC10759099",7.01490456162045,FALSE
"ENSMUSP00000042746","ENSMUSG00000038736","Nudcd1","15",44.375227,44.401767,44.428307,"7",96.740994,"UNC13433771",7.01453661036795,FALSE
"ENSMUSP00000032825","ENSMUSG00000030605","Mfge8","7",79.133769,79.141414,79.14906,"7",110.903856,"UNC13610402",7.01207855498105,FALSE
"ENSMUSP00000001147","ENSMUSG00000001119","Col6a1","10",76.708792,76.71748,76.726168,"12",98.38208,"JAX00039525",7.01173115187774,FALSE
"ENSMUSP00000072732","ENSMUSG00000015149","Sirt2","7",28.766735,28.7777,28.788665,"2",104.34573,"UNC3679935",7.0092930279724,FALSE
"ENSMUSP00000052872","ENSMUSG00000025153","Fasn","11",120.80594,120.815059,120.824178,"3",63.71499,"UNC5400314",7.00789107916699,FALSE
"ENSMUSP00000115090","ENSMUSG00000029536","Gatc","5",115.333242,115.33721,115.341178,"16",51.623605,"JAX00420820",7.00744529993376,FALSE
"ENSMUSP00000137260","ENSMUSG00000020650","Bcap29","12",31.595354,31.615006,31.634658,"2",32.217751,"UNC2836558",7.00664574026896,FALSE
